47.934914	0.641716
47.936933	0.641716
47.938953	0.641716
47.940973	0.641716
47.942993	0.641716
47.945012	0.641716
47.947032	0.641716
47.949052	0.641716
47.951072	0.641716
47.953092	0.641716
47.955112	0.641716
47.957132	1.261981
47.959153	3.171372
47.961173	4.763529
47.963193	5.999625
47.965213	6.911857
47.967233	6.827877
47.969254	4.926662
47.971274	1.617303
47.973295	-2.535806
47.975315	-8.210695
47.977336	-14.664940
47.979356	-20.920321
47.981377	-25.703165
47.983397	-27.167827
47.985418	-24.663739
47.987439	-19.189007
47.989460	-12.635676
47.991480	-7.741436
47.993501	-5.045113
47.995522	-3.329851
47.997543	-1.409096
47.999564	1.874348
48.001585	6.132224
48.003606	10.944078
48.005627	15.207632
48.007648	18.613231
48.009670	20.658983
48.011691	20.278597
48.013712	17.113174
48.015733	12.497940
48.017755	9.065472
48.019776	7.922776
48.021798	8.935383
48.023819	10.838141
48.025841	11.495635
48.027862	9.999719
48.029884	6.998122
48.031905	3.500312
48.033927	0.806480
48.035949	-0.321064
48.037971	0.074119
48.039993	0.923847
48.042014	1.024522
48.044036	0.561751
48.046058	0.412426
48.048080	1.320866
48.050102	3.765292
48.052124	5.950006
48.054147	7.147031
48.056169	7.874359
48.058191	8.342217
48.060213	9.864999
48.062236	13.262782
48.064258	17.213594
48.066280	20.376528
48.068303	22.271470
48.070325	21.625692
48.072348	19.189194
48.074370	16.833188
48.076393	15.472448
48.078415	15.551102
48.080438	17.024642
48.082461	18.915795
48.084484	20.212252
48.086506	20.419693
48.088529	18.503082
48.090552	14.609198
48.092575	9.385768
48.094598	3.740937
48.096621	-0.608440
48.098644	-3.618590
48.100667	-4.805822
48.102690	-3.746843
48.104714	-1.362106
48.106737	2.568085
48.108760	6.763428
48.110783	10.332824
48.112807	14.533849
48.114830	18.438472
48.116854	21.930216
48.118877	24.442794
48.120901	23.926016
48.122924	21.714162
48.124948	18.726740
48.126972	15.914507
48.128995	15.242425
48.131019	15.608223
48.133043	16.901104
48.135067	18.273530
48.137090	18.242547
48.139114	16.802473
48.141138	13.774331
48.143162	9.811530
